baseline,scenario_id,bucket,sac_pass,baseline_pass,category,fault_type,scr,target_V_pu,duration_bin_s,xr_ratio,sac_failed_criteria,baseline_failed_criteria,sac_not_eval_criteria,baseline_not_eval_criteria,sac_vdc_min,baseline_vdc_min
fixed_law_iq027_no_series,1148,both_pass,True,True,LVRT,2ph_g,2.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7596347479800328,0.9537142838751027
fixed_law_iq027_no_series,1149,both_pass,True,True,LVRT,2ph_g,2.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.7982434395037246,0.9537254139247503
fixed_law_iq027_no_series,1150,both_pass,True,True,LVRT,2ph_g,2.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.7982366885792738,0.9537254139247503
fixed_law_iq027_no_series,1151,both_pass,True,True,LVRT,2ph_g,2.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7596347846772081,0.9537142838751027
fixed_law_iq027_no_series,1152,both_pass,True,True,LVRT,2ph_g,2.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7685548855590553,0.953714283875205
fixed_law_iq027_no_series,1153,both_pass,True,True,LVRT,2ph_g,3.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.8029275334903863,0.9537341486655958
fixed_law_iq027_no_series,1154,both_pass,True,True,LVRT,2ph_g,3.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.8125920382959366,0.9537499396424437
fixed_law_iq027_no_series,1155,both_pass,True,True,LVRT,2ph_g,3.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7635469974779643,0.9537142838751389
fixed_law_iq027_no_series,1156,both_pass,True,True,LVRT,2ph_g,3.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7670689699399771,0.9537142838752041
fixed_law_iq027_no_series,1157,both_pass,True,True,LVRT,2ph_g,3.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.8125932130561788,0.9537499396424437
fixed_law_iq027_no_series,1158,both_pass,True,True,LVRT,2ph_g,3.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.8018240595396627,0.9537253510861163
fixed_law_iq027_no_series,1159,both_pass,True,True,LVRT,2ph_g,3.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7734903123766199,0.9537142838755316
fixed_law_iq027_no_series,1160,both_pass,True,True,LVRT,2ph_g,3.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.767068976682031,0.9537142838752041
fixed_law_iq027_no_series,1161,both_pass,True,True,LVRT,2ph_g,3.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.8257772919714683,0.9537782832283572
fixed_law_iq027_no_series,1162,both_pass,True,True,LVRT,2ph_g,3.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.8064255850825097,0.9537204497170976
fixed_law_iq027_no_series,1163,both_pass,True,True,LVRT,2ph_g,3.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7705034352074216,0.9537142838753214
fixed_law_iq027_no_series,1164,both_pass,True,True,LVRT,2ph_g,3.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7601296996838245,0.9537142838751026
fixed_law_iq027_no_series,1165,both_pass,True,True,LVRT,2ph_g,5.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.8016372925523354,0.9537253007551689
fixed_law_iq027_no_series,1166,both_pass,True,True,LVRT,2ph_g,5.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.8016372925523354,0.9537253007551689
fixed_law_iq027_no_series,1167,both_pass,True,True,LVRT,2ph_g,5.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7649672450843544,0.9537142838752033
fixed_law_iq027_no_series,1168,both_pass,True,True,LVRT,2ph_g,5.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7649674085038946,0.9537142838752033
fixed_law_iq027_no_series,1169,both_pass,True,True,LVRT,2ph_g,5.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.8016372925523354,0.9537340583254261
fixed_law_iq027_no_series,1170,both_pass,True,True,LVRT,2ph_g,5.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.8017575127133508,0.9537497774888047
fixed_law_iq027_no_series,1171,both_pass,True,True,LVRT,2ph_g,5.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7674955925820428,0.95371428387532
fixed_law_iq027_no_series,1172,both_pass,True,True,LVRT,2ph_g,5.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7591642789569005,0.9537142838751023
fixed_law_iq027_no_series,1173,both_pass,True,True,LVRT,2ph_g,5.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.809073066871817,0.9537253007551689
fixed_law_iq027_no_series,1174,both_pass,True,True,LVRT,2ph_g,5.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.8112992708713013,0.9537497774888047
fixed_law_iq027_no_series,1175,both_pass,True,True,LVRT,2ph_g,5.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7674955698560826,0.95371428387532
fixed_law_iq027_no_series,1176,both_pass,True,True,LVRT,2ph_g,5.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7591642321871568,0.9537142838751023
fixed_law_iq027_no_series,1177,both_pass,True,True,LVRT,2ph_g,10.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.8012142791429068,0.9537339904989773
fixed_law_iq027_no_series,1178,both_pass,True,True,LVRT,2ph_g,10.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.8013498717506883,0.9537777736553377
fixed_law_iq027_no_series,1179,both_pass,True,True,LVRT,2ph_g,10.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7575201154367835,0.9537142838751019
fixed_law_iq027_no_series,1180,both_pass,True,True,LVRT,2ph_g,10.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7649956526814699,0.9537142838753192
fixed_law_iq027_no_series,1181,both_pass,True,True,LVRT,2ph_g,10.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.8013498717506883,0.9537252629672235
fixed_law_iq027_no_series,1182,both_pass,True,True,LVRT,2ph_g,10.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.8013498717506883,0.9537252629672235
fixed_law_iq027_no_series,1183,both_pass,True,True,LVRT,2ph_g,10.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7649956469082476,0.9537142838753192
fixed_law_iq027_no_series,1184,both_pass,True,True,LVRT,2ph_g,10.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7575201299062462,0.9537142838751019
fixed_law_iq027_no_series,1185,both_pass,True,True,LVRT,2ph_g,10.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.800470722739025,0.9537252629672235
fixed_law_iq027_no_series,1186,both_pass,True,True,LVRT,2ph_g,10.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.8012142791429068,0.9537252629672235
fixed_law_iq027_no_series,1187,both_pass,True,True,LVRT,2ph_g,10.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7649956323852629,0.9537142838753192
fixed_law_iq027_no_series,1188,both_pass,True,True,LVRT,2ph_g,10.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7575201045587728,0.9537142838751019
fixed_law_iq027_no_series,1189,both_pass,True,True,LVRT,2ph_g,15.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.8011582700801172,0.9537252503633509
fixed_law_iq027_no_series,1190,both_pass,True,True,LVRT,2ph_g,15.0,0.2,0.16,1.5,,,limit+survive,limit+survive,0.801072225226211,0.9537203936017257
fixed_law_iq027_no_series,1191,both_pass,True,True,LVRT,2ph_g,15.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7661244531737881,0.9537142838755275
fixed_law_iq027_no_series,1192,both_pass,True,True,LVRT,2ph_g,15.0,0.2,0.5,1.5,,,limit+survive,limit+survive,0.7571723564904036,0.9537142838751018
fixed_law_iq027_no_series,1193,both_pass,True,True,LVRT,2ph_g,15.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.8011582700801172,0.9537252503633509
fixed_law_iq027_no_series,1194,both_pass,True,True,LVRT,2ph_g,15.0,0.2,0.16,3.0,,,limit+survive,limit+survive,0.8011582700801172,0.9537252503633509
fixed_law_iq027_no_series,1195,both_pass,True,True,LVRT,2ph_g,15.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7571723564904036,0.9537142838751018
fixed_law_iq027_no_series,1196,both_pass,True,True,LVRT,2ph_g,15.0,0.2,0.5,3.0,,,limit+survive,limit+survive,0.7571723363483468,0.9537142838751018
fixed_law_iq027_no_series,1197,both_pass,True,True,LVRT,2ph_g,15.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.8010311298484323,0.9537339678759978
fixed_law_iq027_no_series,1198,both_pass,True,True,LVRT,2ph_g,15.0,0.2,0.16,6.0,,,limit+survive,limit+survive,0.8003216815001344,0.9537777007697942
fixed_law_iq027_no_series,1199,both_pass,True,True,LVRT,2ph_g,15.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7571722954264647,0.9537142838751018
fixed_law_iq027_no_series,1200,both_pass,True,True,LVRT,2ph_g,15.0,0.2,0.5,6.0,,,limit+survive,limit+survive,0.7571723248229287,0.9537142838751018
fixed_law_iq027_no_series,1201,both_pass,True,True,LVRT,2ph_g,2.0,0.35,0.16,1.5,,,limit+survive,limit+survive,0.8067516736705332,0.9618972157023853
fixed_law_iq027_no_series,1202,both_pass,True,True,LVRT,2ph_g,2.0,0.35,0.16,1.5,,,limit+survive,limit+survive,0.8063056680120526,0.9618972157023853
fixed_law_iq027_no_series,1203,both_pass,True,True,LVRT,2ph_g,2.0,0.35,0.5,1.5,,,limit+survive,limit+survive,0.7792664433948054,0.9618823514268727
fixed_law_iq027_no_series,1204,both_pass,True,True,LVRT,2ph_g,2.0,0.35,0.5,1.5,,,limit+survive,limit+survive,0.784025213097431,0.9618823514271553
fixed_law_iq027_no_series,1205,both_pass,True,True,LVRT,2ph_g,2.0,0.35,0.16,3.0,,,limit+survive,limit+survive,0.8068361865706286,0.9619090316556232
fixed_law_iq027_no_series,1206,both_pass,True,True,LVRT,2ph_g,2.0,0.35,0.16,3.0,,,limit+survive,limit+survive,0.8068706827401066,0.9618972157023853
fixed_law_iq027_no_series,1207,both_pass,True,True,LVRT,2ph_g,2.0,0.35,0.5,3.0,,,limit+survive,limit+survive,0.770938825383061,0.9618823514265789
fixed_law_iq027_no_series,1208,both_pass,True,True,LVRT,2ph_g,2.0,0.35,0.5,3.0,,,limit+survive,limit+survive,0.7709388898183147,0.9618823514265789
fixed_law_iq027_no_series,1209,both_pass,True,True,LVRT,2ph_g,2.0,0.35,0.16,6.0,,,limit+survive,limit+survive,0.8065076659293285,0.9618972157023853
fixed_law_iq027_no_series,1210,both_pass,True,True,LVRT,2ph_g,2.0,0.35,0.16,6.0,,,limit+survive,limit+survive,0.8067516736705332,0.9618972157023853
fixed_law_iq027_no_series,1211,both_pass,True,True,LVRT,2ph_g,2.0,0.35,0.5,6.0,,,limit+survive,limit+survive,0.7709388526294154,0.9618823514265789
fixed_law_iq027_no_series,1212,both_pass,True,True,LVRT,2ph_g,2.0,0.35,0.5,6.0,,,limit+survive,limit+survive,0.7758543781787594,0.9618823514267152
fixed_law_iq027_no_series,1213,both_pass,True,True,LVRT,2ph_g,3.0,0.35,0.16,1.5,,,limit+survive,limit+survive,0.8073555538219502,0.961967324754507
fixed_law_iq027_no_series,1214,both_pass,True,True,LVRT,2ph_g,3.0,0.35,0.16,1.5,,,limit+survive,limit+survive,0.8076836644475265,0.9619296923613962
fixed_law_iq027_no_series,1215,both_pass,True,True,LVRT,2ph_g,3.0,0.35,0.5,1.5,,,limit+survive,limit+survive,0.788463807341729,0.961882351427148
fixed_law_iq027_no_series,1216,both_pass,True,True,LVRT,2ph_g,3.0,0.35,0.5,1.5,,,limit+survive,limit+survive,0.7695146430062723,0.9618823514265779
fixed_law_iq027_no_series,1217,both_pass,True,True,LVRT,2ph_g,3.0,0.35,0.16,3.0,,,limit+survive,limit+survive,0.8076836644475265,0.9619296923613962
fixed_law_iq027_no_series,1218,both_pass,True,True,LVRT,2ph_g,3.0,0.35,0.16,3.0,,,limit+survive,limit+survive,0.8073555538219502,0.9618970456024238
fixed_law_iq027_no_series,1219,both_pass,True,True,LVRT,2ph_g,3.0,0.35,0.5,3.0,,,limit+survive,limit+survive,0.779001610953474,0.9618823514267131
fixed_law_iq027_no_series,1220,both_pass,True,True,LVRT,2ph_g,3.0,0.35,0.5,3.0,,,limit+survive,limit+survive,0.7695146430062723,0.9618823514265779
fixed_law_iq027_no_series,1221,both_pass,True,True,LVRT,2ph_g,3.0,0.35,0.16,6.0,,,limit+survive,limit+survive,0.8073416911167294,0.9618970456024238
fixed_law_iq027_no_series,1222,both_pass,True,True,LVRT,2ph_g,3.0,0.35,0.16,6.0,,,limit+survive,limit+survive,0.8073416911167294,0.9619087263393075
fixed_law_iq027_no_series,1223,both_pass,True,True,LVRT,2ph_g,3.0,0.35,0.5,6.0,,,limit+survive,limit+survive,0.7695146596617334,0.9618823514265779
fixed_law_iq027_no_series,1224,both_pass,True,True,LVRT,2ph_g,3.0,0.35,0.5,6.0,,,limit+survive,limit+survive,0.7695146408765103,0.9618823514265779
fixed_law_iq027_no_series,1225,both_pass,True,True,LVRT,2ph_g,5.0,0.35,0.16,1.5,,,limit+survive,limit+survive,0.8083785061791228,0.9619084806179584
fixed_law_iq027_no_series,1226,both_pass,True,True,LVRT,2ph_g,5.0,0.35,0.16,1.5,,,limit+survive,limit+survive,0.8082944655949841,0.9619084806179584
fixed_law_iq027_no_series,1227,both_pass,True,True,LVRT,2ph_g,5.0,0.35,0.5,1.5,,,limit+survive,limit+survive,0.7686623910017418,0.9618823514265775
fixed_law_iq027_no_series,1228,both_pass,True,True,LVRT,2ph_g,5.0,0.35,0.5,1.5,,,limit+survive,limit+survive,0.7823628299057461,0.9618823514268655
fixed_law_iq027_no_series,1229,both_pass,True,True,LVRT,2ph_g,5.0,0.35,0.16,3.0,,,limit+survive,limit+survive,0.8083785061791228,0.9619292513105206
fixed_law_iq027_no_series,1230,both_pass,True,True,LVRT,2ph_g,5.0,0.35,0.16,3.0,,,limit+survive,limit+survive,0.8083697104080961,0.9619292513105206
fixed_law_iq027_no_series,1231,both_pass,True,True,LVRT,2ph_g,5.0,0.35,0.5,3.0,,,limit+survive,limit+survive,0.7874497952708663,0.9618823514271422
fixed_law_iq027_no_series,1232,both_pass,True,True,LVRT,2ph_g,5.0,0.35,0.5,3.0,,,limit+survive,limit+survive,0.7686623900832492,0.9618823514265775
fixed_law_iq027_no_series,1233,both_pass,True,True,LVRT,2ph_g,5.0,0.35,0.16,6.0,,,limit+survive,limit+survive,0.8083460857553253,0.9619084806179584
fixed_law_iq027_no_series,1234,both_pass,True,True,LVRT,2ph_g,5.0,0.35,0.16,6.0,,,limit+survive,limit+survive,0.8033160449766099,0.9618904616790146
fixed_law_iq027_no_series,1235,both_pass,True,True,LVRT,2ph_g,5.0,0.35,0.5,6.0,,,limit+survive,limit+survive,0.7874498105922354,0.9618823514271422
fixed_law_iq027_no_series,1236,both_pass,True,True,LVRT,2ph_g,5.0,0.35,0.5,6.0,,,limit+survive,limit+survive,0.7686623890845995,0.9618823514265775
fixed_law_iq027_no_series,1237,both_pass,True,True,LVRT,2ph_g,10.0,0.35,0.16,1.5,,,limit+survive,limit+survive,0.8094647949051803,0.9619289189763047
fixed_law_iq027_no_series,1238,both_pass,True,True,LVRT,2ph_g,10.0,0.35,0.16,1.5,,,limit+survive,limit+survive,0.8098109242370839,0.9618968055510475
fixed_law_iq027_no_series,1239,both_pass,True,True,LVRT,2ph_g,10.0,0.35,0.5,1.5,,,limit+survive,limit+survive,0.7682074211866647,0.9618823514265771
fixed_law_iq027_no_series,1240,both_pass,True,True,LVRT,2ph_g,10.0,0.35,0.5,1.5,,,limit+survive,limit+survive,0.7682074108871068,0.9618823514265771
fixed_law_iq027_no_series,1241,both_pass,True,True,LVRT,2ph_g,10.0,0.35,0.16,3.0,,,limit+survive,limit+survive,0.8098498975652368,0.9619659365878978
fixed_law_iq027_no_series,1242,both_pass,True,True,LVRT,2ph_g,10.0,0.35,0.16,3.0,,,limit+survive,limit+survive,0.8097277874141016,0.9619289189763047
fixed_law_iq027_no_series,1243,both_pass,True,True,LVRT,2ph_g,10.0,0.35,0.5,3.0,,,limit+survive,limit+survive,0.7682074129583832,0.9618823514265771
fixed_law_iq027_no_series,1244,both_pass,True,True,LVRT,2ph_g,10.0,0.35,0.5,3.0,,,limit+survive,limit+survive,0.7682074129583832,0.9618823514265771
fixed_law_iq027_no_series,1245,both_pass,True,True,LVRT,2ph_g,10.0,0.35,0.16,6.0,,,limit+survive,limit+survive,0.8094781766049899,0.9619289189763047
fixed_law_iq027_no_series,1246,both_pass,True,True,LVRT,2ph_g,10.0,0.35,0.16,6.0,,,limit+survive,limit+survive,0.8052277349006767,0.9618904042094822
fixed_law_iq027_no_series,1247,both_pass,True,True,LVRT,2ph_g,10.0,0.35,0.5,6.0,,,limit+survive,limit+survive,0.7682074001587906,0.9618823514265771
fixed_law_iq027_no_series,1248,both_pass,True,True,LVRT,2ph_g,10.0,0.35,0.5,6.0,,,limit+survive,limit+survive,0.7772857548853175,0.9618823514267099
fixed_law_iq027_no_series,1249,both_pass,True,True,LVRT,2ph_g,15.0,0.35,0.16,1.5,,,limit+survive,limit+survive,0.8060139478550348,0.9618903850028424
fixed_law_iq027_no_series,1250,both_pass,True,True,LVRT,2ph_g,15.0,0.35,0.16,1.5,,,limit+survive,limit+survive,0.8101730154386139,0.9619657372294768
fixed_law_iq027_no_series,1251,both_pass,True,True,LVRT,2ph_g,15.0,0.35,0.5,1.5,,,limit+survive,limit+survive,0.7682566062687699,0.961882351426577
fixed_law_iq027_no_series,1252,both_pass,True,True,LVRT,2ph_g,15.0,0.35,0.5,1.5,,,limit+survive,limit+survive,0.783186225815247,0.9618823514271362
fixed_law_iq027_no_series,1253,both_pass,True,True,LVRT,2ph_g,15.0,0.35,0.16,3.0,,,limit+survive,limit+survive,0.8098811588268595,0.9619082335866379
fixed_law_iq027_no_series,1254,both_pass,True,True,LVRT,2ph_g,15.0,0.35,0.16,3.0,,,limit+survive,limit+survive,0.8102069726958648,0.9618967710766096
fixed_law_iq027_no_series,1255,both_pass,True,True,LVRT,2ph_g,15.0,0.35,0.5,3.0,,,limit+survive,limit+survive,0.7682566062687699,0.961882351426577
fixed_law_iq027_no_series,1256,both_pass,True,True,LVRT,2ph_g,15.0,0.35,0.5,3.0,,,limit+survive,limit+survive,0.7725794355312589,0.9618823514266244
fixed_law_iq027_no_series,1257,both_pass,True,True,LVRT,2ph_g,15.0,0.35,0.16,6.0,,,limit+survive,limit+survive,0.809911559666242,0.9619657372294768
fixed_law_iq027_no_series,1258,both_pass,True,True,LVRT,2ph_g,15.0,0.35,0.16,6.0,,,limit+survive,limit+survive,0.8101730154386139,0.9618967710766096
fixed_law_iq027_no_series,1259,both_pass,True,True,LVRT,2ph_g,15.0,0.35,0.5,6.0,,,limit+survive,limit+survive,0.7682565597724028,0.961882351426577
fixed_law_iq027_no_series,1260,both_pass,True,True,LVRT,2ph_g,15.0,0.35,0.5,6.0,,,limit+survive,limit+survive,0.7682566151822333,0.961882351426577
fixed_law_iq027_no_series,1261,both_pass,True,True,LVRT,2ph_g,2.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.7833251724405584,0.9677326696551416
fixed_law_iq027_no_series,1262,both_pass,True,True,LVRT,2ph_g,2.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.7830831901763573,0.9677326696551416
fixed_law_iq027_no_series,1263,both_pass,True,True,LVRT,2ph_g,2.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.760897913828838,0.9675999987128452
fixed_law_iq027_no_series,1264,both_pass,True,True,LVRT,2ph_g,2.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.760897913828838,0.9675999987157123
fixed_law_iq027_no_series,1265,both_pass,True,True,LVRT,2ph_g,2.0,0.5,0.16,3.0,,,limit+survive,limit+survive,0.7831344571267356,0.9678381328252103
fixed_law_iq027_no_series,1266,both_pass,True,True,LVRT,2ph_g,2.0,0.5,0.16,3.0,,,limit+survive,limit+survive,0.7831344571267356,0.967673913276117
fixed_law_iq027_no_series,1267,both_pass,True,True,LVRT,2ph_g,2.0,0.5,0.5,3.0,,,limit+survive,limit+survive,0.7609014887935318,0.9675999987128452
fixed_law_iq027_no_series,1268,both_pass,True,True,LVRT,2ph_g,2.0,0.5,0.5,3.0,,,limit+survive,limit+survive,0.760897913828838,0.9675999987157123
fixed_law_iq027_no_series,1269,both_pass,True,True,LVRT,2ph_g,2.0,0.5,0.16,6.0,,,limit+survive,limit+survive,0.7830831901763573,0.9680274310839783
fixed_law_iq027_no_series,1270,both_pass,True,True,LVRT,2ph_g,2.0,0.5,0.16,6.0,,,limit+survive,limit+survive,0.7831857650612024,0.967673913276117
fixed_law_iq027_no_series,1271,both_pass,True,True,LVRT,2ph_g,2.0,0.5,0.5,6.0,,,limit+survive,limit+survive,0.7609057937064553,0.9675999987143074
fixed_law_iq027_no_series,1272,both_pass,True,True,LVRT,2ph_g,2.0,0.5,0.5,6.0,,,limit+survive,limit+survive,0.7608948162885092,0.9675999987128452
fixed_law_iq027_no_series,1273,both_pass,True,True,LVRT,2ph_g,3.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.7831867670657836,0.9676581565865539
fixed_law_iq027_no_series,1274,both_pass,True,True,LVRT,2ph_g,3.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.7830147113024565,0.9677873687388634
fixed_law_iq027_no_series,1275,both_pass,True,True,LVRT,2ph_g,3.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.768525571926189,0.9675999987127801
fixed_law_iq027_no_series,1276,both_pass,True,True,LVRT,2ph_g,3.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.7688459272117153,0.9675999987170201
fixed_law_iq027_no_series,1277,both_pass,True,True,LVRT,2ph_g,3.0,0.5,0.16,3.0,,,limit+survive,limit+survive,0.7831867670657836,0.9677043876122607
fixed_law_iq027_no_series,1278,both_pass,True,True,LVRT,2ph_g,3.0,0.5,0.16,3.0,,,limit+survive,limit+survive,0.7832456546534065,0.9677873687388634
fixed_law_iq027_no_series,1279,both_pass,True,True,LVRT,2ph_g,3.0,0.5,0.5,3.0,,,limit+survive,limit+survive,0.7685255971675626,0.9675999987127801
fixed_law_iq027_no_series,1280,both_pass,True,True,LVRT,2ph_g,3.0,0.5,0.5,3.0,,,limit+survive,limit+survive,0.7688583706090781,0.9675999987150359
fixed_law_iq027_no_series,1281,both_pass,True,True,LVRT,2ph_g,3.0,0.5,0.16,6.0,,,limit+survive,limit+survive,0.7830346599299408,0.9679363134630387
fixed_law_iq027_no_series,1282,both_pass,True,True,LVRT,2ph_g,3.0,0.5,0.16,6.0,,,limit+survive,limit+survive,0.7832541894818792,0.9677873687388634
fixed_law_iq027_no_series,1283,both_pass,True,True,LVRT,2ph_g,3.0,0.5,0.5,6.0,,,limit+survive,limit+survive,0.7685255862523788,0.9675999987127801
fixed_law_iq027_no_series,1284,both_pass,True,True,LVRT,2ph_g,3.0,0.5,0.5,6.0,,,limit+survive,limit+survive,0.7688606464033948,0.9675999987139303
fixed_law_iq027_no_series,1285,both_pass,True,True,LVRT,2ph_g,5.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.7836376861241733,0.9676500473588722
fixed_law_iq027_no_series,1286,both_pass,True,True,LVRT,2ph_g,5.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.7836202744214219,0.9677612428491205
fixed_law_iq027_no_series,1287,both_pass,True,True,LVRT,2ph_g,5.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.7677791037744115,0.9675999987127467
fixed_law_iq027_no_series,1288,both_pass,True,True,LVRT,2ph_g,5.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.7677791291863343,0.9675999987127467
fixed_law_iq027_no_series,1289,both_pass,True,True,LVRT,2ph_g,5.0,0.5,0.16,3.0,,,limit+survive,limit+survive,0.7835931314482887,0.9676898321738162
