hpt_bus,fault_bus,fault_type,r_fault,Vp,Vn,gate,iq,iq_ref,se_d,se_q,vdc_eq,vdc_min,v_load,clipped,dur,connect,reactive,limit,recover,survive,frt_pass,flags
25,21,sym3ph,6.0,0.9596,0.0,normal,0.0126,0.0,0.0264,-0.0135,0.9421,0.9421,0.9596,0,0.625,1,1,1,1,1,1,
25,21,sym3ph,12.0,0.9649,0.0,normal,0.0132,0.0,0.0258,-0.0117,0.9439,0.9439,0.9649,0,0.625,1,1,1,1,1,1,
25,21,sym3ph,30.0,0.9689,0.0,normal,0.0138,0.0,0.0252,-0.01,0.9459,0.9459,0.9689,0,0.625,1,1,1,1,1,1,
25,22,sym3ph,0.3,0.9485,0.0,normal,0.0126,0.0,0.0273,-0.0169,0.9386,0.9386,0.9485,0,0.15,1,1,1,1,1,1,
25,22,sym3ph,0.6,0.9494,0.0,normal,0.0126,0.0,0.0273,-0.0166,0.9388,0.9388,0.9494,0,0.15,1,1,1,1,1,1,
25,22,sym3ph,1.0,0.9506,0.0,normal,0.0126,0.0,0.0272,-0.0163,0.9392,0.9392,0.9506,0,0.3,1,1,1,1,1,1,
25,22,sym3ph,1.8,0.9529,0.0,normal,0.0126,0.0,0.027,-0.0156,0.9399,0.9399,0.9529,0,0.3,1,1,1,1,1,1,
25,22,sym3ph,3.0,0.9558,0.0,normal,0.0125,0.0,0.0267,-0.0147,0.9409,0.9409,0.9558,0,0.3,1,1,1,1,1,1,
25,22,sym3ph,6.0,0.9607,0.0,normal,0.0127,0.0,0.0263,-0.0132,0.9424,0.9424,0.9607,0,0.625,1,1,1,1,1,1,
25,22,sym3ph,12.0,0.9652,0.0,normal,0.0132,0.0,0.0258,-0.0116,0.9441,0.9441,0.9652,0,0.625,1,1,1,1,1,1,
25,22,sym3ph,30.0,0.969,0.0,normal,0.0138,0.0,0.0252,-0.0099,0.9459,0.9459,0.969,0,0.625,1,1,1,1,1,1,
25,23,sym3ph,0.3,0.2078,0.0,sym,0.27,0.3,0.0268,-0.1999,0.7771,0.7771,0.2204,1,0.3,1,1,1,1,1,1,
25,23,sym3ph,1.0,0.4605,0.0,sym,0.27,0.3,0.0014,-0.1999,0.8504,0.8504,0.4612,1,0.3,1,1,1,1,1,1,
25,23,sym3ph,1.8,0.5916,0.0,sym,0.27,0.3,-0.0069,-0.1999,0.8636,0.8636,0.5916,1,0.625,1,1,1,1,1,1,
25,23,sym3ph,3.0,0.7063,0.0,sym,0.27,0.2906,-0.0263,-0.1995,0.8696,0.8696,0.7063,1,0.625,1,1,1,1,1,1,
25,23,sym3ph,6.0,0.8219,0.0,sym,0.2699,0.1171,-0.0159,-0.1963,0.8756,0.8756,0.8219,0,0.625,1,0,1,1,1,0,
25,23,sym3ph,12.0,0.8922,0.0,sym,0.2318,0.0118,0.0209,-0.1831,0.8481,0.8481,0.902,0,0.625,1,0,1,1,1,0,
25,23,sym3ph,30.0,0.9382,0.0,normal,0.0128,0.0,0.0282,-0.0197,0.9355,0.9355,0.9382,0,0.625,1,1,1,1,1,1,
25,24,sym3ph,0.3,0.1182,0.0,sym,0.27,0.3,0.0337,-0.1999,0.764,0.7641,0.1341,1,0.15,0,1,1,1,1,0,
25,24,sym3ph,0.6,0.209,0.0,sym,0.27,0.3,0.0268,-0.1999,0.7772,0.7772,0.2216,1,0.3,1,1,1,1,1,1,
25,24,sym3ph,1.0,0.3067,0.0,sym,0.27,0.3,0.0199,-0.1999,0.7918,0.7918,0.3161,1,0.3,1,1,1,1,1,1,
25,24,sym3ph,1.8,0.4463,0.0,sym,0.27,0.3,0.0053,-0.1999,0.8415,0.8415,0.4488,1,0.3,1,1,1,1,1,1,
25,24,sym3ph,3.0,0.5672,0.0,sym,0.27,0.3,-0.0078,-0.1999,0.862,0.862,0.5672,1,0.625,1,1,1,1,1,1,
25,24,sym3ph,6.0,0.7201,0.0,sym,0.27,0.2698,-0.0308,-0.1994,0.8703,0.8703,0.7201,1,0.625,1,1,1,1,1,1,
25,24,sym3ph,12.0,0.8311,0.0,sym,0.2659,0.1033,-0.0116,-0.1955,0.8767,0.8767,0.8311,0,0.625,1,0,1,1,1,0,
25,24,sym3ph,30.0,0.9108,0.0,normal,0.0131,0.0,0.0294,-0.0245,0.9308,0.9308,0.9108,0,0.625,1,1,1,1,1,1,
25,25,sym3ph,0.3,0.0794,0.0,sym,0.27,0.3,0.0379,-0.1999,0.7561,0.7561,0.0972,1,0.15,0,1,1,1,1,0,
25,25,sym3ph,0.6,0.1484,0.0,sym,0.27,0.3,0.0299,-0.1999,0.7713,0.7714,0.1625,1,0.15,0,1,1,1,1,0,
25,25,sym3ph,1.0,0.2272,0.0,sym,0.27,0.3,0.0259,-0.1999,0.7788,0.7788,0.2394,1,0.3,1,1,1,1,1,1,
25,25,sym3ph,1.8,0.349,0.0,sym,0.27,0.3,0.0165,-0.1999,0.8068,0.8068,0.3567,1,0.3,1,1,1,1,1,1,
25,25,sym3ph,3.0,0.4735,0.0,sym,0.27,0.3,-0.0024,-0.1999,0.8544,0.8544,0.4735,1,0.3,1,1,1,1,1,1,
25,25,sym3ph,6.0,0.6391,0.0,sym,0.27,0.3,-0.0115,-0.1998,0.8663,0.8663,0.6391,1,0.625,1,1,1,1,1,1,
25,25,sym3ph,12.0,0.7769,0.0,sym,0.27,0.1846,-0.0306,-0.1988,0.8728,0.8728,0.7769,1,0.625,1,1,1,1,1,1,
25,25,sym3ph,30.0,0.886,0.0,sym,0.2353,0.0211,0.0178,-0.1845,0.8527,0.8527,0.8943,0,0.625,1,0,1,1,1,0,
25,26,sym3ph,0.3,0.7654,0.0,sym,0.27,0.2019,-0.0319,-0.199,0.8723,0.8723,0.7654,1,0.15,1,1,1,1,1,1,
25,26,sym3ph,0.6,0.7827,0.0,sym,0.27,0.176,-0.03,-0.1987,0.8731,0.8731,0.7827,1,0.15,1,1,1,1,1,1,
25,26,sym3ph,1.0,0.8026,0.0,sym,0.27,0.1461,-0.0247,-0.1979,0.8741,0.8741,0.8026,1,0.3,1,0,1,1,1,0,
25,26,sym3ph,1.8,0.8336,0.0,sym,0.2647,0.0996,-0.0104,-0.1952,0.877,0.877,0.8336,0,0.3,1,0,1,1,1,0,
25,26,sym3ph,3.0,0.8633,0.0,sym,0.2492,0.0551,0.0057,-0.1904,0.8708,0.8708,0.866,0,0.625,1,0,1,1,1,0,
25,26,sym3ph,6.0,0.8991,0.0,sym,0.2278,0.0014,0.0241,-0.1812,0.8434,0.8434,0.9104,0,0.625,1,0,1,1,1,0,
25,26,sym3ph,12.0,0.9294,0.0,normal,0.0129,0.0,0.0288,-0.0216,0.9335,0.9335,0.9294,0,0.625,1,1,1,1,1,1,
25,26,sym3ph,30.0,0.9534,0.0,normal,0.0126,0.0,0.0269,-0.0154,0.9401,0.9401,0.9534,0,0.625,1,1,1,1,1,1,
25,27,sym3ph,0.3,0.786,0.0,sym,0.27,0.171,-0.0295,-0.1986,0.8732,0.8733,0.786,1,0.15,1,1,1,1,1,1,
25,27,sym3ph,0.6,0.8002,0.0,sym,0.27,0.1497,-0.0254,-0.198,0.874,0.874,0.8002,1,0.15,1,0,1,1,1,0,
25,27,sym3ph,1.0,0.8169,0.0,sym,0.27,0.1247,-0.0185,-0.1969,0.8751,0.8751,0.8169,1,0.3,1,0,1,1,1,0,
25,27,sym3ph,1.8,0.8433,0.0,sym,0.2603,0.085,-0.0061,-0.1939,0.8784,0.8784,0.8433,0,0.3,1,0,1,1,1,0,
25,27,sym3ph,3.0,0.869,0.0,sym,0.2456,0.0466,0.009,-0.1891,0.8658,0.8658,0.8732,0,0.3,1,0,1,1,1,0,
25,27,sym3ph,6.0,0.9003,0.0,normal,0.0135,0.0,0.0292,-0.0242,0.9313,0.9313,0.9003,0,0.625,1,1,1,1,1,1,
25,27,sym3ph,12.0,0.9302,0.0,normal,0.0129,0.0,0.0287,-0.0214,0.9336,0.9336,0.9302,0,0.625,1,1,1,1,1,1,
25,27,sym3ph,30.0,0.9536,0.0,normal,0.0126,0.0,0.0269,-0.0154,0.9401,0.9401,0.9536,0,0.625,1,1,1,1,1,1,
25,28,sym3ph,0.3,0.8437,0.0,sym,0.2601,0.0845,-0.0059,-0.1938,0.8784,0.8785,0.8437,0,0.15,1,0,1,1,1,0,
25,28,sym3ph,0.6,0.8503,0.0,sym,0.2569,0.0746,-0.002,-0.1928,0.8794,0.8795,0.8503,0,0.15,1,0,1,1,1,0,
25,28,sym3ph,1.0,0.8581,0.0,sym,0.2524,0.0628,0.0028,-0.1914,0.8754,0.8754,0.8595,0,0.15,1,0,1,1,1,0,
25,28,sym3ph,1.8,0.871,0.0,sym,0.2444,0.0435,0.01,-0.1886,0.8642,0.8642,0.8757,0,0.3,1,0,1,1,1,0,
25,28,sym3ph,3.0,0.8861,0.0,sym,0.2352,0.0209,0.0178,-0.1845,0.8526,0.8526,0.8945,0,0.3,1,0,1,1,1,0,
25,28,sym3ph,6.0,0.9101,0.0,normal,0.0132,0.0,0.0294,-0.0246,0.9308,0.9308,0.9101,0,0.625,1,1,1,1,1,1,
25,28,sym3ph,12.0,0.9329,0.0,normal,0.0128,0.0,0.0286,-0.0209,0.9342,0.9342,0.9329,0,0.625,1,1,1,1,1,1,
25,28,sym3ph,30.0,0.9541,0.0,normal,0.0126,0.0,0.0269,-0.0152,0.9403,0.9403,0.9541,0,0.625,1,1,1,1,1,1,
25,29,sym3ph,0.3,0.8677,0.0,sym,0.2464,0.0484,0.0082,-0.1894,0.8669,0.867,0.8716,0,0.15,1,0,1,1,1,0,
25,29,sym3ph,0.6,0.8715,0.0,sym,0.2441,0.0427,0.0103,-0.1885,0.8638,0.8639,0.8763,0,0.15,1,0,1,1,1,0,
25,29,sym3ph,1.0,0.8763,0.0,sym,0.2413,0.0356,0.0127,-0.1872,0.8602,0.8602,0.8823,0,0.15,1,0,1,1,1,0,
25,29,sym3ph,1.8,0.885,0.0,sym,0.2359,0.0226,0.0172,-0.1848,0.8535,0.8535,0.8931,0,0.3,1,0,1,1,1,0,
25,29,sym3ph,3.0,0.8967,0.0,sym,0.2292,0.005,0.023,-0.1819,0.845,0.845,0.9075,0,0.3,1,0,1,1,1,0,
25,29,sym3ph,6.0,0.9162,0.0,normal,0.013,0.0,0.0293,-0.0239,0.9312,0.9312,0.9162,0,0.625,1,1,1,1,1,1,
25,29,sym3ph,12.0,0.9349,0.0,normal,0.0128,0.0,0.0284,-0.0204,0.9347,0.9347,0.9349,0,0.625,1,1,1,1,1,1,
25,29,sym3ph,30.0,0.9545,0.0,normal,0.0126,0.0,0.0268,-0.0151,0.9404,0.9404,0.9545,0,0.625,1,1,1,1,1,1,
25,30,sym3ph,0.3,0.8764,0.0,sym,0.2412,0.0354,0.0128,-0.1871,0.8601,0.8602,0.8824,0,0.15,1,0,1,1,1,0,
25,30,sym3ph,0.6,0.8795,0.0,sym,0.2393,0.0307,0.0144,-0.1862,0.8578,0.8578,0.8863,0,0.15,1,0,1,1,1,0,
25,30,sym3ph,1.0,0.8836,0.0,sym,0.2368,0.0246,0.0165,-0.1851,0.8546,0.8547,0.8914,0,0.15,1,0,1,1,1,0,
25,30,sym3ph,1.8,0.8913,0.0,sym,0.2323,0.013,0.0205,-0.1833,0.8486,0.8486,0.9009,0,0.3,1,0,1,1,1,0,
25,30,sym3ph,3.0,0.9007,0.0,normal,0.0135,0.0,0.0292,-0.0242,0.9312,0.9312,0.9007,0,0.3,1,1,1,1,1,1,
25,30,sym3ph,6.0,0.9192,0.0,normal,0.013,0.0,0.0292,-0.0234,0.9316,0.9316,0.9192,0,0.3,1,1,1,1,1,1,
25,30,sym3ph,12.0,0.9361,0.0,normal,0.0128,0.0,0.0283,-0.0201,0.935,0.935,0.9361,0,0.625,1,1,1,1,1,1,
25,30,sym3ph,30.0,0.9548,0.0,normal,0.0126,0.0,0.0268,-0.015,0.9405,0.9405,0.9548,0,0.625,1,1,1,1,1,1,
25,31,sym3ph,0.3,0.8927,0.0,sym,0.2315,0.0109,0.0211,-0.1829,0.8477,0.8477,0.9027,0,0.15,1,0,1,1,1,0,
25,31,sym3ph,0.6,0.895,0.0,sym,0.2302,0.0075,0.0222,-0.1823,0.8461,0.8461,0.9054,0,0.15,1,0,1,1,1,0,
25,31,sym3ph,1.0,0.898,0.0,sym,0.2284,0.003,0.0236,-0.1815,0.8441,0.8441,0.9091,0,0.15,1,0,1,1,1,0,
25,31,sym3ph,1.8,0.9026,0.0,normal,0.0135,0.0,0.0292,-0.0244,0.9311,0.9311,0.9026,0,0.15,1,1,1,1,1,1,
25,31,sym3ph,3.0,0.9102,0.0,normal,0.0132,0.0,0.0294,-0.0246,0.9308,0.9308,0.9102,0,0.3,1,1,1,1,1,1,
25,31,sym3ph,6.0,0.924,0.0,normal,0.0129,0.0,0.0291,-0.0227,0.9323,0.9323,0.924,0,0.3,1,1,1,1,1,1,
25,31,sym3ph,12.0,0.9381,0.0,normal,0.0128,0.0,0.0282,-0.0197,0.9355,0.9355,0.9381,0,0.625,1,1,1,1,1,1,
25,31,sym3ph,30.0,0.9551,0.0,normal,0.0126,0.0,0.0268,-0.0149,0.9406,0.9406,0.9551,0,0.625,1,1,1,1,1,1,
25,32,sym3ph,0.3,0.8974,0.0,sym,0.2288,0.0039,0.0233,-0.1817,0.8445,0.8445,0.9084,0,0.15,1,0,1,1,1,0,
25,32,sym3ph,0.6,0.8996,0.0,sym,0.2275,0.0006,0.0243,-0.181,0.8431,0.8431,0.911,0,0.15,1,0,1,1,1,0,
25,32,sym3ph,1.0,0.9011,0.0,normal,0.0135,0.0,0.0292,-0.0242,0.9312,0.9312,0.9011,0,0.15,1,1,1,1,1,1,
25,32,sym3ph,1.8,0.9061,0.0,normal,0.0133,0.0,0.0293,-0.0246,0.9309,0.9309,0.9061,0,0.15,1,1,1,1,1,1,
25,32,sym3ph,3.0,0.9129,0.0,normal,0.0131,0.0,0.0294,-0.0243,0.9309,0.9309,0.9129,0,0.3,1,1,1,1,1,1,
25,32,sym3ph,6.0,0.9254,0.0,normal,0.0129,0.0,0.029,-0.0224,0.9326,0.9326,0.9254,0,0.3,1,1,1,1,1,1,
25,32,sym3ph,12.0,0.9388,0.0,normal,0.0128,0.0,0.0281,-0.0195,0.9357,0.9357,0.9388,0,0.625,1,1,1,1,1,1,
25,32,sym3ph,30.0,0.9552,0.0,normal,0.0126,0.0,0.0268,-0.0149,0.9407,0.9407,0.9552,0,0.625,1,1,1,1,1,1,
25,33,sym3ph,0.3,0.902,0.0,normal,0.0135,0.0,0.0292,-0.0243,0.9312,0.9312,0.902,0,0.15,1,1,1,1,1,1,
25,33,sym3ph,0.6,0.9037,0.0,normal,0.0134,0.0,0.0292,-0.0245,0.931,0.9311,0.9037,0,0.15,1,1,1,1,1,1,
25,33,sym3ph,1.0,0.906,0.0,normal,0.0133,0.0,0.0293,-0.0246,0.9309,0.9309,0.906,0,0.15,1,1,1,1,1,1,
25,33,sym3ph,1.8,0.9102,0.0,normal,0.0132,0.0,0.0294,-0.0246,0.9308,0.9308,0.9102,0,0.15,1,1,1,1,1,1,
25,33,sym3ph,3.0,0.9159,0.0,normal,0.013,0.0,0.0293,-0.0239,0.9312,0.9312,0.9159,0,0.3,1,1,1,1,1,1,
25,33,sym3ph,6.0,0.9269,0.0,normal,0.0129,0.0,0.0289,-0.0221,0.933,0.933,0.9269,0,0.3,1,1,1,1,1,1,
25,33,sym3ph,12.0,0.9393,0.0,normal,0.0127,0.0,0.0281,-0.0194,0.9358,0.9358,0.9393,0,0.625,1,1,1,1,1,1,
25,33,sym3ph,30.0,0.9553,0.0,normal,0.0126,0.0,0.0267,-0.0148,0.9407,0.9407,0.9553,0,0.625,1,1,1,1,1,1,
25,2,1ph_g,0.3,0.8875,0.09,asym,0.0506,0.0188,-0.0671,-0.0118,0.9895,0.9895,0.8875,0,0.625,1,1,1,1,1,1,
25,2,1ph_g,0.6,0.9249,0.051,normal,0.0132,0.0,0.0286,-0.0211,0.934,0.934,0.9249,0,0.625,1,1,1,1,1,1,
25,2,1ph_g,1.0,0.9424,0.0323,normal,0.0127,0.0,0.0275,-0.0164,0.9385,0.9385,0.9424,0,0.625,1,1,1,1,1,1,
25,2,1ph_g,1.8,0.955,0.0186,normal,0.0125,0.0,0.0266,-0.0134,0.9418,0.9418,0.955,0,0.625,1,1,1,1,1,1,
25,2,1ph_g,3.0,0.9617,0.0114,normal,0.0125,0.0,0.0261,-0.0121,0.9433,0.9433,0.9617,0,0.625,1,1,1,1,1,1,
25,2,1ph_g,6.0,0.9667,0.0058,normal,0.0133,0.0,0.0255,-0.0106,0.9451,0.9451,0.9667,0,0.625,1,1,1,1,1,1,
25,2,1ph_g,12.0,0.9693,0.0029,normal,0.0138,0.0,0.0252,-0.0096,0.9462,0.9462,0.9693,0,0.625,1,1,1,1,1,1,
25,2,1ph_g,30.0,0.9709,0.0012,normal,0.014,0.0,0.025,-0.0091,0.9469,0.9469,0.9709,0,0.625,1,1,1,1,1,1,
25,3,1ph_g,0.3,0.7509,0.2257,asym,0.2213,0.2236,-0.0575,-0.0623,0.9452,0.9452,0.7509,0,0.625,1,1,1,1,1,1,
25,3,1ph_g,0.6,0.8063,0.172,asym,0.1647,0.1405,-0.0675,-0.0567,0.9553,0.9553,0.8063,0,0.625,1,1,1,1,1,1,
25,3,1ph_g,1.8,0.8855,0.0919,asym,0.0523,0.0217,-0.0675,-0.0129,0.9888,0.9888,0.8855,0,0.625,1,1,1,1,1,1,
25,3,1ph_g,3.0,0.915,0.0613,normal,0.0135,0.0,0.0288,-0.0226,0.9328,0.9328,0.915,0,0.625,1,1,1,1,1,1,
25,3,1ph_g,6.0,0.9414,0.0334,normal,0.0127,0.0,0.0276,-0.0167,0.9382,0.9382,0.9414,0,0.625,1,1,1,1,1,1,
25,3,1ph_g,12.0,0.9561,0.0175,normal,0.0125,0.0,0.0265,-0.0132,0.942,0.942,0.9561,0,0.625,1,1,1,1,1,1,
25,3,1ph_g,30.0,0.9655,0.0072,normal,0.0131,0.0,0.0257,-0.011,0.9445,0.9445,0.9655,0,0.625,1,1,1,1,1,1,
25,4,1ph_g,0.3,0.8176,0.1562,asym,0.1507,0.1237,-0.0692,-0.0504,0.9601,0.9601,0.8176,0,0.625,1,1,1,1,1,1,
25,4,1ph_g,0.6,0.8418,0.1329,asym,0.1122,0.0873,-0.0723,-0.0405,0.9691,0.9691,0.8418,0,0.625,1,1,1,1,1,1,
25,4,1ph_g,1.0,0.8678,0.1077,asym,0.0718,0.0484,-0.0694,-0.0244,0.9812,0.9812,0.8678,0,0.625,1,1,1,1,1,1,
25,4,1ph_g,3.0,0.9197,0.0553,normal,0.0134,0.0,0.0287,-0.0221,0.9332,0.9332,0.9197,0,0.625,1,1,1,1,1,1,
25,4,1ph_g,6.0,0.9427,0.0315,normal,0.0126,0.0,0.0275,-0.0163,0.9386,0.9386,0.9427,0,0.625,1,1,1,1,1,1,
25,4,1ph_g,12.0,0.9565,0.0169,normal,0.0125,0.0,0.0265,-0.0132,0.9421,0.9421,0.9565,0,0.625,1,1,1,1,1,1,
25,4,1ph_g,30.0,0.9655,0.0071,normal,0.0131,0.0,0.0257,-0.011,0.9446,0.9446,0.9655,0,0.625,1,1,1,1,1,1,
25,5,1ph_g,0.3,0.8502,0.1227,asym,0.0964,0.0747,-0.0719,-0.037,0.9724,0.9724,0.8502,0,0.625,1,1,1,1,1,1,
25,5,1ph_g,0.6,0.8681,0.1053,asym,0.0707,0.0478,-0.0692,-0.0235,0.9817,0.9817,0.8681,0,0.625,1,1,1,1,1,1,
25,5,1ph_g,1.0,0.8856,0.0884,asym,0.0514,0.0216,-0.0672,-0.0121,0.9893,0.9893,0.8856,0,0.625,1,1,1,1,1,1,
25,5,1ph_g,1.8,0.9074,0.0669,normal,0.0137,0.0,0.0289,-0.023,0.9324,0.9324,0.9074,0,0.625,1,1,1,1,1,1,
25,5,1ph_g,3.0,0.9242,0.0499,normal,0.0132,0.0,0.0286,-0.0213,0.9338,0.9338,0.9242,0,0.625,1,1,1,1,1,1,
25,5,1ph_g,6.0,0.9441,0.0298,normal,0.0126,0.0,0.0274,-0.0159,0.9389,0.9389,0.9441,0,0.625,1,1,1,1,1,1,
25,5,1ph_g,12.0,0.9568,0.0164,normal,0.0125,0.0,0.0264,-0.0131,0.9421,0.9421,0.9568,0,0.625,1,1,1,1,1,1,
25,5,1ph_g,30.0,0.9656,0.007,normal,0.0131,0.0,0.0257,-0.011,0.9446,0.9446,0.9656,0,0.625,1,1,1,1,1,1,
25,6,1ph_g,0.3,0.8968,0.0754,asym,0.0428,0.0048,-0.0654,-0.007,0.9927,0.9927,0.8968,0,0.625,1,1,1,1,1,1,
25,6,1ph_g,0.6,0.9034,0.0686,normal,0.0138,0.0,0.0289,-0.023,0.9324,0.9324,0.9034,0,0.625,1,1,1,1,1,1,
25,6,1ph_g,1.0,0.911,0.0611,normal,0.0136,0.0,0.0289,-0.023,0.9325,0.9325,0.911,0,0.625,1,1,1,1,1,1,
25,6,1ph_g,1.8,0.9227,0.0499,normal,0.0133,0.0,0.0287,-0.0216,0.9336,0.9336,0.9227,0,0.625,1,1,1,1,1,1,
25,6,1ph_g,3.0,0.9336,0.0392,normal,0.0129,0.0,0.0282,-0.019,0.9358,0.9358,0.9336,0,0.625,1,1,1,1,1,1,
25,6,1ph_g,6.0,0.9466,0.0262,normal,0.0126,0.0,0.0272,-0.0154,0.9395,0.9395,0.9466,0,0.625,1,1,1,1,1,1,
25,6,1ph_g,12.0,0.9576,0.0152,normal,0.0125,0.0,0.0264,-0.013,0.9423,0.9423,0.9576,0,0.625,1,1,1,1,1,1,
25,6,1ph_g,30.0,0.9657,0.0067,normal,0.0131,0.0,0.0257,-0.011,0.9446,0.9446,0.9657,0,0.625,1,1,1,1,1,1,
25,7,1ph_g,0.3,0.9094,0.0635,normal,0.0136,0.0,0.0289,-0.023,0.9324,0.9324,0.9094,0,0.625,1,1,1,1,1,1,
25,7,1ph_g,0.6,0.9134,0.0589,normal,0.0135,0.0,0.0288,-0.0229,0.9326,0.9326,0.9134,0,0.625,1,1,1,1,1,1,
25,7,1ph_g,1.0,0.9184,0.0536,normal,0.0134,0.0,0.0288,-0.0223,0.933,0.933,0.9184,0,0.625,1,1,1,1,1,1,
25,7,1ph_g,1.8,0.9269,0.0451,normal,0.0131,0.0,0.0286,-0.0208,0.9342,0.9342,0.9269,0,0.625,1,1,1,1,1,1,
25,7,1ph_g,3.0,0.9358,0.0364,normal,0.0128,0.0,0.028,-0.0184,0.9365,0.9365,0.9358,0,0.625,1,1,1,1,1,1,
25,7,1ph_g,6.0,0.9471,0.0253,normal,0.0126,0.0,0.0272,-0.0154,0.9396,0.9396,0.9471,0,0.625,1,1,1,1,1,1,
25,7,1ph_g,12.0,0.9576,0.0149,normal,0.0125,0.0,0.0264,-0.013,0.9423,0.9423,0.9576,0,0.625,1,1,1,1,1,1,
25,7,1ph_g,30.0,0.9657,0.0067,normal,0.0131,0.0,0.0257,-0.011,0.9446,0.9446,0.9657,0,0.625,1,1,1,1,1,1,
25,8,1ph_g,0.3,0.9345,0.0379,normal,0.0129,0.0,0.0281,-0.0188,0.9361,0.9361,0.9345,0,0.625,1,1,1,1,1,1,
25,8,1ph_g,0.6,0.9359,0.0364,normal,0.0128,0.0,0.028,-0.0184,0.9365,0.9365,0.9359,0,0.625,1,1,1,1,1,1,
25,8,1ph_g,1.0,0.9376,0.0344,normal,0.0128,0.0,0.0279,-0.0178,0.9371,0.9371,0.9376,0,0.625,1,1,1,1,1,1,
25,8,1ph_g,1.8,0.9408,0.0312,normal,0.0127,0.0,0.0276,-0.0169,0.9379,0.9379,0.9408,0,0.625,1,1,1,1,1,1,
25,8,1ph_g,3.0,0.9447,0.0272,normal,0.0126,0.0,0.0274,-0.0159,0.939,0.939,0.9447,0,0.625,1,1,1,1,1,1,
25,8,1ph_g,6.0,0.9522,0.0199,normal,0.0125,0.0,0.0268,-0.0142,0.941,0.941,0.9522,0,0.625,1,1,1,1,1,1,
25,8,1ph_g,12.0,0.959,0.0132,normal,0.0125,0.0,0.0263,-0.0127,0.9426,0.9426,0.959,0,0.625,1,1,1,1,1,1,
25,8,1ph_g,30.0,0.966,0.0063,normal,0.0132,0.0,0.0256,-0.0109,0.9447,0.9447,0.966,0,0.625,1,1,1,1,1,1,
25,9,1ph_g,0.3,0.9412,0.0312,normal,0.0127,0.0,0.0276,-0.0168,0.9381,0.9381,0.9412,0,0.625,1,1,1,1,1,1,
25,9,1ph_g,0.6,0.942,0.0302,normal,0.0127,0.0,0.0276,-0.0166,0.9383,0.9383,0.942,0,0.625,1,1,1,1,1,1,
25,9,1ph_g,1.0,0.9432,0.0289,normal,0.0126,0.0,0.0275,-0.0162,0.9386,0.9386,0.9432,0,0.625,1,1,1,1,1,1,
25,9,1ph_g,1.8,0.9454,0.0266,normal,0.0126,0.0,0.0273,-0.0157,0.9392,0.9392,0.9454,0,0.625,1,1,1,1,1,1,
25,9,1ph_g,3.0,0.9486,0.0233,normal,0.0125,0.0,0.0271,-0.0151,0.94,0.94,0.9486,0,0.625,1,1,1,1,1,1,
25,9,1ph_g,6.0,0.9544,0.0177,normal,0.0125,0.0,0.0266,-0.0137,0.9415,0.9415,0.9544,0,0.625,1,1,1,1,1,1,
25,9,1ph_g,12.0,0.9598,0.0123,normal,0.0125,0.0,0.0263,-0.0126,0.9428,0.9428,0.9598,0,0.625,1,1,1,1,1,1,
25,9,1ph_g,30.0,0.9661,0.0061,normal,0.0132,0.0,0.0256,-0.0108,0.9448,0.9448,0.9661,0,0.625,1,1,1,1,1,1,
25,10,1ph_g,0.3,0.9457,0.0266,normal,0.0126,0.0,0.0273,-0.0156,0.9393,0.9393,0.9457,0,0.625,1,1,1,1,1,1,
25,10,1ph_g,0.6,0.9465,0.0257,normal,0.0126,0.0,0.0272,-0.0155,0.9394,0.9394,0.9465,0,0.625,1,1,1,1,1,1,
25,10,1ph_g,1.0,0.9474,0.0247,normal,0.0126,0.0,0.0272,-0.0153,0.9397,0.9397,0.9474,0,0.625,1,1,1,1,1,1,
25,10,1ph_g,1.8,0.9492,0.0228,normal,0.0125,0.0,0.027,-0.0149,0.9401,0.9401,0.9492,0,0.625,1,1,1,1,1,1,
25,10,1ph_g,3.0,0.9517,0.0203,normal,0.0125,0.0,0.0268,-0.0143,0.9408,0.9408,0.9517,0,0.625,1,1,1,1,1,1,
25,10,1ph_g,6.0,0.956,0.016,normal,0.0125,0.0,0.0265,-0.0134,0.9419,0.9419,0.956,0,0.625,1,1,1,1,1,1,
25,10,1ph_g,12.0,0.9607,0.0114,normal,0.0125,0.0,0.0262,-0.0124,0.943,0.943,0.9607,0,0.625,1,1,1,1,1,1,
25,10,1ph_g,30.0,0.9663,0.0059,normal,0.0132,0.0,0.0256,-0.0108,0.9449,0.9449,0.9663,0,0.625,1,1,1,1,1,1,
25,11,1ph_g,0.3,0.9463,0.0259,normal,0.0126,0.0,0.0272,-0.0155,0.9394,0.9394,0.9463,0,0.625,1,1,1,1,1,1,
25,11,1ph_g,0.6,0.9471,0.0251,normal,0.0126,0.0,0.0272,-0.0154,0.9396,0.9396,0.9471,0,0.625,1,1,1,1,1,1,
25,11,1ph_g,1.0,0.948,0.0241,normal,0.0125,0.0,0.0271,-0.0152,0.9398,0.9398,0.948,0,0.625,1,1,1,1,1,1,
25,11,1ph_g,1.8,0.9498,0.0222,normal,0.0125,0.0,0.027,-0.0148,0.9403,0.9403,0.9498,0,0.625,1,1,1,1,1,1,
25,11,1ph_g,3.0,0.9521,0.0199,normal,0.0125,0.0,0.0268,-0.0142,0.9409,0.9409,0.9521,0,0.625,1,1,1,1,1,1,
